id,label,country,Lat ,Lon
LLP,Linda Downs,Australia,-23.016667,138.7
LLT,Lilydale Airport,Australia,-37.691667,145.366667
LNH,Lake Nash,Australia,-21.0,137.916667
LNO,Leonora,Australia,-28.883333,121.3
LOA,Lorraine,Australia,-19.083333,139.966667
LOC,Lock,Australia,-33.566667,135.766667
LRE,Longreach,Australia,-23.44959064,144.2500476
LST,Launceston,Australia,-41.44983559,147.1301818
LSY,Lismore,Australia,-28.81665322,153.2931132
LTP,Lyndhurst,Australia,-19.2,144.383333
LTV,Lotusvale,Australia,-17.083333,141.366667
LUT,Laura Station,Australia,-15.433333,144.816667
LUU,Laura,Australia,-15.666667,144.166667
LVO,Laverton,Australia,-28.62700071,122.4040425
LWH,Lawn Hill,Australia,-18.633333,138.633333
LYT,Lady Elliot Island,Australia,-24.116667,152.7
LZR,Lizard Island,Australia,-14.666667,145.466667
MBB,Marble Bar,Australia,-21.25,119.583333
MBF,Mount Buffalo,Australia,-22.583333,149.466667
MBH,Maryborough,Australia,-25.54910073,152.7209
MBN,Mt Barnett,Australia,-16.666667,125.95
MBW,Moorabbin,Australia,-37.975833,145.102222
MCV,Mcarthur River Mine,Australia,-16.466667,136.083333
MCY,Sunshine Coast,Australia,-26.67998777,153.0500272
MEB,Melbourne (AU),Australia,-37.7,144.866667
MEL,Melbourne (AU),Australia,-37.673333,144.843333
MET,Moreton,Australia,-12.75,142.766667
MFL,Mount Full Stop,Australia,-19.666667,144.9
MFP,Manners Creek,Australia,-22.1,137.983333
MGB,Mount Gambier,Australia,-37.83134845,140.7650406
MGT,Milingimbi Island,Australia,-12.1,134.9
MGV,Margaret River,Australia,-18.616667,126.883333
MHO,Mount House,Australia,-17.166667,125.666667
MHU,Mount Hotham,Australia,-37.166667,146.166667
MIH,Mitchell Plateau,Australia,-14.783333,125.816667
MIM,Merimbula,Australia,-36.89962238,149.9000386
MIN,Minnipa,Australia,-32.833333,135.133333
MIY,Mittiebah,Australia,-18.5,136.266667
MIZ,Mainoru,Australia,-14.3,134.083333
MJK,Shark Bay,Australia,-25.8,113.716667
MJP,Manjimup,Australia,-34.23332518,116.1500057
MKR,Meekatharra,Australia,-26.59999266,118.4832999
MKV,Mt Cavenagh,Australia,-25.966667,133.2
MKY,Mackay,Australia,-21.14389158,149.1500069
MLR,Millicent,Australia,-37.633333,140.583333
MLV,Merluna,Australia,-13.066667,142.45
MMG,Mount Magnet,Australia,-28.06620807,117.8166739
MMM,Middlemount,Australia,-22.8025,148.704722
MNE,Mungeranie,Australia,-28.016667,138.666667
MNG,Maningrida,Australia,-12.05,134.216667
MNQ,Monto,Australia,-24.883333,151.1
MNV,Mountain Valley,Australia,-14.116667,133.833333
MNW,Macdonald Downs,Australia,-22.5,135.166667
MOO,Moomba,Australia,-28.133333,140.233333
MOV,Moranbah,Australia,-22.00156533,148.0380334
MQA,Mandora,Australia,-19.833333,120.833333
MQE,Marqua,Australia,-22.816667,137.35
MQL,Mildura,Australia,-34.18500771,142.1513643
MRG,Mareeba,Australia,-17.0,145.433333
MRL,Miners Lake,Australia,-20.066667,145.583333
MRP,Marla,Australia,-27.033333,133.116667
MRT,Moroak,Australia,-14.816667,133.7
MRZ,Moree,Australia,-29.469895,149.8300687
MSF,Mount Swan,Australia,-22.666667,134.916667
MTD,Mt Sandford,Australia,-16.983333,130.55
MTL,Maitland,Australia,-32.72096271,151.555028
MTQ,Mitchell,Australia,-26.4,147.9
MUP,Mulga Park,Australia,-25.85,131.6
MUQ,Muccan,Australia,-20.633333,120.033333
MVH,Macksville,Australia,-30.716667,152.916667
MVK,Mulka,Australia,-28.35,138.65
MVU,Musgrave,Australia,-14.166667,143.683333
MWB,Morawa,Australia,-29.21626707,116.0000406
MWT,Moolawatana,Australia,-29.916667,139.716667
MWY,Miranda Downs,Australia,-17.366667,141.866667
MXD,Marion Downs,Australia,-23.5,139.666667
MXQ,Mitchell River,Australia,-15.666667,141.8
MXU,Mullewa,Australia,-28.55,115.516667
MYA,Moruya,Australia,-35.9,150.133333
MYI,Murray Island,Australia,-9.933333,144.016667
MYO,Myroodah,Australia,-18.2,124.2
NAA,Narrabri,Australia,-30.33190957,149.7874357
NAC,Naracoorte,Australia,-36.966667,140.583333
NBH,Nambucca Heads,Australia,-30.65,153.0
NBR,Nambour,Australia,-26.633333,152.95
NDS,Sandstone,Australia,-28.0,119.25
NGA,Young,Australia,-34.30959959,148.2900077
NIF,Nifty,Australia,-21.67,121.59
NKB,Noonkanbah,Australia,-18.5,124.833333
NLF,Darnley Island,Australia,-9.566667,143.75
NLL,Nullagine,Australia,-21.75,120.2
NLS,Nicholson,Australia,-18.041667,128.9
NMP,New Moon,Australia,-20.166667,143.966667
NMR,Nappa Merry,Australia,-27.633333,141.083333
NOA,Nowra,Australia,-34.88284625,150.6000476
NPP,Napperby,Australia,-22.633333,132.833333
NRA,Narrandera,Australia,-34.7,146.516667
NRG,Narrogin,Australia,-32.93288776,117.1666361
NRY,Newry,Australia,-16.083333,129.341667
NSA,Noosa,Australia,26.25,153.166667
NSM,Norseman,Australia,-32.20001259,121.7666137
NSO,Scone,Australia,-32.07960651,150.8501098
NSV,Noosaville,Australia,-26.4,153.066667
NTL,Newcastle (AU),Australia,-32.795,151.834444
NTN,Normanton,Australia,-17.7,141.066667
NUB,Numbulwar,Australia,-14.266667,135.716667
NUR,Nullarbor,Australia,-31.433333,130.916667
NYN,Nyngan,Australia,-31.55,147.183333
OAG,Orange,Australia,-33.27999835,149.0999841
OCM,Boolgeeda,Australia,-22.54,117.3
ODD,Oodnadatta,Australia,-27.55,135.433333
ODL,Cordillo Downs,Australia,-26.833333,140.75
ODR,Ord River,Australia,-17.35,128.9
OKB,Fraser Island,Australia,-25.0,153.283333
OKR,Yorke Island,Australia,-9.733333,143.416667
OKY,Oakey,Australia,-27.402778,151.733333
OLP,Olympic Dam,Australia,-30.485,136.876667
ONG,Mornington Island,Australia,-16.583333,139.3
ONR,Monkira,Australia,-24.816667,140.533333
ONS,Onslow,Australia,-21.65759354,115.0962959
OOL,Gold Coast,Australia,-28.08150429,153.4482458
OOM,Cooma,Australia,-36.23955931,149.1200345
OOR,Mooraberree,Australia,-25.245,140.980833
OPI,Oenpelli,Australia,-12.333333,133.083333
ORR,Yorketown,Australia,-35.033333,137.6
ORS,Waterport,Australia,-18.633333,146.483333
OXO,Orientos,Australia,-28.133333,141.533333
OXY,Morney,Australia,-25.366667,141.466667
OYN,Ouyen,Australia,-35.06619424,142.3166772
PBO,Paraburdoo,Australia,-23.233333,117.516667
PBY,Hamilton/Proserpine,Australia,-35.5,148.733333
PDE,Pandie Pandie,Australia,-26.133333,139.383333
PDN,Parndana,Australia,-35.8,137.216667
PEA,Penneshaw,Australia,-35.733333,137.933333
PEP,Peppimenarti,Australia,-14.15,130.1
PER,Perth,Australia,-32.0,115.9
PEY,Penong,Australia,-31.916667,133.016667
PHE,Port Hedland,Australia,-20.31040241,118.6060315
PHJ,Port Hunter,Australia,-32.916667,151.766667
PKE,Parkes,Australia,-33.12956826,148.170015
PKT,Port Keats,Australia,-14.25,129.533333
PLO,Port Lincoln,Australia,-34.73324298,135.86658
PPI,Port Pirie,Australia,-33.19106321,137.9900162
PPP,Proserpine,Australia,-20.41623574,148.5834781
PQQ,Port Macquarie,Australia,-31.44501992,152.9186657
PRD,Pardoo,Australia,-20.133333,119.583333
PTE,Port Stephens,Australia,-32.75,153.8
PTI,Port Douglas,Australia,-16.48458812,145.4587219
PTJ,Portland (AU),Australia,-38.383333,141.633333
PUG,Port Augusta,Australia,-32.49002073,137.7700297
RAM,Ramingining,Australia,-12.0,134.816667
RBC,Robinvale,Australia,-34.65,142.783333
RBS,Orbost,Australia,-37.7,148.5
RBU,Roebourne,Australia,-20.7829317,117.1333048
RCM,Richmond (AU),Australia,-20.716944,143.116667
RCN,American River,Australia,-35.783333,137.783333
RDA,Rockhampton Downs,Australia,-18.95,135.2
RHL,Roy Hill,Australia,-22.633333,119.966667
RKY,Rokeby,Australia,-13.65,142.616667
RLP,Rosella Plains,Australia,-18.433333,144.466667
RMA,Roma,Australia,-26.55937498,148.7907006
RMK,Renmark,Australia,-34.2,140.683333
ROH,Robinhood,Australia,-18.85,143.7
ROK,Rockhampton,Australia,-23.36391111,150.5200008
RPB,Roper Bar,Australia,-14.75,134.55
RPM,Ngukurr,Australia,-14.833333,134.916667
RPV,Roper Valley,Australia,-15.033333,134.033333
RRE,Marree,Australia,-29.65,138.066667
RSB,Roseberth,Australia,-25.783333,139.616667
RSE,Rose Bay,Australia,-33.866667,151.266667
RTP,Rutland Plains,Australia,-15.6,141.833333
RTS,Rottnest Island,Australia,-32.0,115.533333
RTY,Merty,Australia,-29.0,138.733333
RVT,Ravensthorpe,Australia,-33.58287392,120.0333345
SBR,Saibai Island,Australia,-9.4,142.666667
SCG,Spring Creek,Australia,-18.633333,144.55
SFP,Surfers Paradise,Australia,-28.0,153.433333
SGO,St George (AU),Australia,-28.083333,148.75
SGP,Shay Gap,Australia,-20.483333,120.1
SHQ,Southport,Australia,-27.951944,153.417778
SHT,Shepparton,Australia,-36.37458982,145.3913732
SHU,Smith Point,Australia,-11.166667,133.833333
SIO,Smithton,Australia,-40.83292234,145.1166613
SIX,Singleton,Australia,-32.56949909,151.1600134
SNB,Snake Bay,Australia,-11.333333,130.75
SNH,Stanthorpe,Australia,-28.633333,151.966667
SOI,South Molle Island,Australia,-20.0,149.0
SQC,Southern Cross,Australia,-31.216145,119.3166857
SQP,Starcke,Australia,-14.2,147.166667
SRM,Sandringham,Australia,-24.05,139.066667
SRN,Strahan,Australia,-42.15,145.3
SRR,Dunwich,Australia,-27.0,153.0
SSK,Sturt Creek,Australia,-19.333333,128.133333
SSP,Silver Plains,Australia,-13.983333,143.55
STF,Stephen Island,Australia,-9.5,143.566667
STH,Strathmore,Australia,-17.833333,142.533333
SWB,Shaw River,Australia,-21.516667,119.366667
SWC,Stawell,Australia,-37.05961261,142.7600093
SWH,Swan Hill,Australia,-35.33961424,143.5400134
SWZ,Sydney West,Australia,-33.883333,150.716667
SXE,Sale,Australia,-38.10957436,147.0600052
SYD,Sydney (AU),Australia,-33.946111,151.177222
SYU,Warraber Island,Australia,-10.516667,142.366667
TAN,Tangalooma,Australia,-27.178056,153.373611
TAQ,Tarcoola,Australia,-33.433333,142.583333
TBK,Timber Creek,Australia,-44.766667,169.1
TBL,Tableland,Australia,-17.0,145.0
TCA,Tennant Creek,Australia,-19.65002928,134.200015
TCW,Tocumwal,Australia,-35.816667,145.566667
TDN,Theda Station,Australia,-33.1,145.0
TDR,Theodore,Australia,-24.94949909,150.0833349
TEF,Telfer,Australia,-23.083333,115.683333
TEM,Temora,Australia,-34.433333,147.533333
TGN,La Trobe Regional,Australia,-38.183333,146.533333
THG,Thangool,Australia,-24.493889,150.576111
TKY,Turkey Creek,Australia,-30.333333,142.75
TMW,Tamworth,Australia,-31.10261188,150.9171342
TPR,Tom Price,Australia,-22.69346108,117.7930578
TRO,Taree,Australia,-31.89760211,152.4618461
TSV,Townsville,Australia,-19.24995034,146.7699971
TUM,Tumut,Australia,-35.30959023,148.2200378
TWB,Toowoomba,Australia,-27.542778,151.916389
TWN,Tewantin,Australia,-26.383333,153.033333
TWP,Torwood,Australia,-26.583333,147.55
TXR,Tanbar,Australia,-25.833333,141.916667
TYB,Tibooburra,Australia,-29.433333,142.016667
TYG,Thylungra,Australia,-26.066667,143.466667
TYP,Tobermorey,Australia,-22.283333,137.916667
UBB,Mabuiag Island,Australia,-9.95,142.183333
UBU,Kalumburu,Australia,-14.416667,126.666667
UIR,Quirindi,Australia,-31.490556,150.513889
ULP,Quilpie,Australia,-26.61663247,144.2500476
UMR,Woomera,Australia,-31.14958576,136.8000114
USL,Useless Loop,Australia,-25.966667,113.116667
UTB,Muttaburra,Australia,-22.588056,144.526667
UTD,Nutwood Downs,Australia,-15.833333,134.166667
VCD,Victoria River Downs,Australia,-16.405,131.003333
VNR,Vanrook,Australia,-16.866667,141.916667
WAN,Waverney,Australia,-25.366667,141.933333
WAU,Wauchope,Australia,-31.45,152.733333
WAV,Kalkgurung,Australia,-17.65,130.883333
WAZ,Warwick,Australia,-28.22924721,152.0203226
WBA,Wahai,Australia,-10.3,142.683333
WDI,Wondai,Australia,-26.316667,151.866667
WEI,Weipa,Australia,-12.66663125,141.8666272
WEW,Wee Waa,Australia,-30.233333,149.433333
WGA,Wagga Wagga,Australia,-35.12215981,147.3399882
WGE,Walgett,Australia,-30.033333,148.133333
WGT,Wangaratta,Australia,-36.36001707,146.3
WHL,Welshpool,Australia,-38.688889,146.45
WIN,Winton,Australia,-22.39962889,143.0332743
WIO,Wilcannia,Australia,-31.56620115,143.3833304
WIT,Wittenoom,Australia,-22.266667,118.333333
WKB,Warracknabeal,Australia,-36.333333,142.25
WLA,Wallal,Australia,-19.766667,120.65
WLC,Walcha,Australia,-30.983333,151.6
WLE,Miles,Australia,-26.66,150.18
WLL,Wollogorang,Australia,-17.216667,137.916667
WLP,West Angelas,Australia,-23.18,118.76
WMB,Warrnambool,Australia,-38.37999713,142.4700012
WME,Mount Keith,Australia,-27.286389,120.554722
WND,Windarra,Australia,-28.266667,121.833333
WNR,Windorah,Australia,-25.43324217,142.6501969
WOG,Woodgreen,Australia,-22.5,134.25
WOL,Wollongong,Australia,-34.41538125,150.890004
WON,Wondoola,Australia,-18.666667,140.916667
WPK,Wrotham Park,Australia,-16.633333,144.0
WRN,Windarling,Australia,-30.56,119.3
WRW,Warrawagine,Australia,-20.966667,120.7
WSY,Whitsunday Airstrip,Australia,-20.283333,148.783333
WTB,Toowoomba,Australia,-27.56,141.796
WUD,Wudinna,Australia,-33.016667,135.619444
WUN,Wiluna,Australia,-26.633333,120.216667
WWI,Woodie Woodie,Australia,-21.6,121.2
WWY,West Wyalong,Australia,-33.933333,147.25
WYA,Whyalla,Australia,-33.02502684,137.5614119
WYN,Wyndham,Australia,-15.37395953,128.3600614
XCO,Colac,Australia,-38.33953449,143.5800109
XHW,Alice Springs Railway,Australia,-23.566667,145.8
XHX,Adelaide Keswick Rail,Australia,-33.1375,136.303056
XJG,Darwin Railway,Australia,-33.1,145.0
XMC,Mallacoota,Australia,-37.6,149.716667
XML,Minlaton,Australia,-34.766667,137.6
XMY,Yam Island,Australia,-10.483333,142.45
XRH,Richmond AFB,Australia,-33.6,150.1
XTG,Thargomindah,Australia,-27.99995888,143.816689
XTO,Taroom,Australia,-25.65,149.8
XTR,Tara,Australia,-27.0,150.0
YLG,Yalgoo,Australia,-28.35,116.666667
YNN,Yandi,Australia,-21.416667,120.166667
YUE,Yuendumu,Australia,-22.266667,131.783333
ZBL,Biloela,Australia,-24.39356403,150.4960746
ZBO,Bowen,Australia,-20.00132566,148.208669
ZGL,South Galway,Australia,-25.683333,142.116667
ZNE,Newman,Australia,-23.36659829,119.7333011
ZVG,Springvale,Australia,-17.8,127.633333
GRZ,Graz,Austria,47.0777582,15.41000484
HOH,Hohenems,Austria,47.383333,9.7
INN,Innsbruck,Austria,47.28040733,11.4099906
KLU,Klagenfurt,Austria,46.62034426,14.3100203
LNZ,Linz,Austria,48.3,14.3
QLX,Lauterach,Austria,47.483056,9.733056
SZG,Salzburg,Austria,47.793333,13.004444
VDD,Vienna Danubepier Hov,Austria,48.25,16.416667
VIE,Vienna,Austria,48.110278,16.569722
XJS,Kitzbuehl Railway,Austria,47.543333,10.708889
XWC,Suedbahnhof Rail,Austria,48.25,16.416667
XWW,Westbahnhof Rail,Austria,48.25,16.416667
GBB,Gabala,Azerbaijan,40.0,50.0
GYD,Baku,Azerbaijan,40.4675,50.046667
KVD,Ganja,Azerbaijan,40.733333,46.316667
LLK,Lankaran,Azerbaijan,38.7540027,48.85106441
NAJ,Nakchivan,Azerbaijan,39.333333,45.5
ZXT,Heydar Aliyev,Azerbaijan,40.45,50.066667
ASD,Andros Town,Bahamas,24.6975,-77.793889
ATC,Arthur's Town,Bahamas,24.62,-75.67
AXP,Spring Point,Bahamas,22.45,-73.966667
BIM,Bimini,Bahamas,25.7,-79.283333
CAT,New Bight,Bahamas,24.3,-75.452222
CCZ,Chub Cay,Bahamas,25.416667,-77.883333
CEL,Cape Eleuthera,Bahamas,24.958333,-76.45
COX,Congo Town,Bahamas,24.15,-77.586111
CRI,Crooked Island,Bahamas,22.75,-74.15
CXY,Cat Cays,Bahamas,24.315,-75.453611
DCT,Duncan Town,Bahamas,22.183333,-75.733333
ELH,North Eleuthera,Bahamas,25.483333,-76.683333
FPO,Freeport,Bahamas,26.53327578,-78.70001306
GBI,Auxiliary Airfield,Bahamas,26.631944,-78.359167
GGT,George Town,Bahamas,25.0,-77.0
GHB,Governors Harbour,Bahamas,25.283333,-76.333333
GHC,Great Harbour,Bahamas,25.750278,-77.85
GTC,Green Turtle,Bahamas,26.783333,-77.333333
HBI,Harbour Island,Bahamas,25.5,-76.75
IGA,Inagua,Bahamas,20.983333,-73.666667
LGI,Deadmans Cay,Bahamas,23.25,-75.133333
MAY,Mangrove Cay,Bahamas,24.216667,-77.666667
MHH,Marsh Harbour,Bahamas,26.5,-77.1
MSK,Mastic Point,Bahamas,36.850833,27.076111
MYG,Mayaguana,Bahamas,22.366667,-73.016667
NAS,Nassau,Bahamas,25.08339012,-77.35004378
NSB,North SPB,Bahamas,25.775,-79.25
PID,Paradise Island,Bahamas,25.083333,-77.3
PPO,Powell Point,Bahamas,24.899722,-76.360833
PWN,Pitts Town,Bahamas,22.833333,-74.35
RCY,Rum Cay,Bahamas,23.65,-74.85
RSD,Rock Sound,Bahamas,24.95,-76.083333
SAQ,San Andros,Bahamas,25.05,-78.033333
SML,Stella Maris,Bahamas,23.6,-75.3
SWL,Spanish Wells,Bahamas,18.433333,-77.183333
TBI,The Bight,Bahamas,17.216667,-78.35
TCB,Treasure Cay,Bahamas,26.745278,-77.391389
TYM,Staniel Cay,Bahamas,24.1525,-76.433889
TZN,South Andros,Bahamas,24.233333,-77.583333
WTD,West End,Bahamas,26.683333,-78.983333
WZY,Paradise Island Seaplane Base,Bahamas,25.087222,-77.323889
ZSA,San Salvador (BS),Bahamas,24.059722,-74.533056
BAH,Bahrain,Bahrain,26.0,50.5
GBQ,Muharraq,Bahrain,26.257222,50.611944
BZL,Barisal,Bangladesh,22.70040895,90.37498979
CGP,Chittagong,Bangladesh,22.32999229,91.79996741
CLA,Comilla,Bangladesh,23.47041363,91.16998002
CXB,Cox's Bazar,Bangladesh,21.44,92.0
DAC,Dhaka,Bangladesh,23.72305971,90.40857947
IRD,Ishurdi,Bangladesh,24.15,89.05
JSR,Jessore,Bangladesh,23.17043194,89.19997107
KHL,Khulna,Bangladesh,22.839987,89.56000077
RAU,Rangpur,Bangladesh,25.75001609,89.28001786
RJH,Rajshahi,Bangladesh,24.37498374,88.6050203
SAJ,Sirajganj,Bangladesh,25.166667,91.425
SDW,Sandwip,Bangladesh,22.666667,91.166667
SPD,Saidpur,Bangladesh,25.80042645,88.99998328
TKR,Thakurgaon,Bangladesh,26.033333,88.466667
ZHM,Shamshernagar,Bangladesh,24.398611,91.921111
ZYL,Sylhet,Bangladesh,24.90355613,91.87360632
BGI,Barbados,Barbados,13.074722,-59.4925
BQT,Brest,Belarus,52.09998395,23.69998979
GME,Gomel,Belarus,52.416667,31.0
GNA,Grodna,Belarus,53.666667,23.8
MHP,Minsk International 1,Belarus,54.0,28.0
MSQ,Minsk,Belarus,53.8825,28.030833
MVQ,Mogilev,Belarus,53.95,30.133333
VTB,Vitebsk,Belarus,55.126389,30.349722
ANR,Antwerp,Belgium,51.189444,4.460278
BRU,Brussels,Belgium,50.902222,4.485833
CRL,Brussels,Belgium,50.46,4.452778
GNE,Ghent,Belgium,51.05,3.716667
KJK,Kortrijk,Belgium,50.833333,3.25
LGG,Liege,Belgium,50.636389,5.442778
OST,Oostende/Brugge,Belgium,51.2,2.866667
XHN,"Guillemins, Raiway Stn",Belgium,50.633333,5.566667
ZAY,De Keyserlei Bus Stn.,Belgium,51.216667,4.416667
ZYZ,Berchem Railway Stn.,Belgium,51.216667,4.416667
BCV,Belmopan,Belize,17.25203351,-88.767073
BZE,Belize City,Belize,17.533333,-88.3
CUK,Caye Caulker,Belize,17.75,-88.05
CYC,Caye Chapel,Belize,17.7,-88.033333
CYD,San Ignacio,Belize,16.36960936,-90.96001062
CZH,Corozal (BZ),Belize,18.333333,-88.5
DGA,Dangriga,Belize,16.97003522,-88.22000045
INB,Independence,Belize,16.5,-88.4
MDB,Melinda,Belize,16.999722,-88.316667
MZE,Manatee,Belize,17.25,-89.6
ORZ,Orange Walk,Belize,18.09043194,-88.5599797
PLJ,Placencia,Belize,16.516667,-88.366667
PND,Punta Gorda (BZ),Belize,16.166667,-88.7
SJX,Sartaneja,Belize,18.3,-88.333333
SPR,San Pedro (BZ),Belize,17.916667,-87.966667
SQS,Matthew Spain,Belize,5.55,-75.366667
STU,Santa Cruz,Belize,-6.219996319,-36.02998194
SVK,Silver Creek,Belize,16.733333,-88.333333
TZA,Belize City,Belize,17.534722,-88.302778
COO,Cotonou,Benin,6.400008564,2.519990599
DJA,Djougou,Benin,9.700427265,1.680041869
KDC,Kandi,Benin,11.13036582,2.940016641
NAE,Natitingou,Benin,10.32041526,1.389982054
PKO,Parakou,Benin,9.340009988,2.620036172
SVF,Save,Benin,8.033333,2.483333
BDA,Bermuda,Bermuda,32.364167,-64.678611
PBH,Paro,Bhutan,27.3833011,89.51670065
APB,Apolo,Bolivia,-14.71958087,-68.41999455
ASC,Ascension,Bolivia,-15.69957273,-63.07998458
BJO,Bermejo,Bolivia,-22.72958291,-64.34998458
BYC,Yacuiba,Bolivia,-22.03003904,-63.69999841
CAM,Camiri,Bolivia,-20.05000486,-63.51998356
CBB,Cochabamba,Bolivia,-17.41001097,-66.16997685
CEP,Concepcion,Bolivia,-23.40638914,-57.43441187
CIJ,Cobija,Bolivia,-11.03334593,-68.73330876
GYA,Guayaramerin,Bolivia,-10.82999917,-65.4099974
LPB,La Paz (BO),Bolivia,-16.513333,-68.192222
MGD,Magdalena,Bolivia,-13.2600834,-64.05276758
MHW,Monteagudo,Bolivia,-19.816667,-63.983333
MQK,San Matias,Bolivia,-16.35999754,-58.42001062
ORU,Oruro,Bolivia,-17.97995034,-67.12999577
POI,Potosi,Bolivia,-19.56956907,-65.75002832
PSZ,Puerto Suarez,Bolivia,-18.94955524,-57.8499679
RBO,Robore,Bolivia,-18.3295414,-59.75998051
RBQ,Rurrenabaque,Bolivia,-14.46001015,-67.55999536
REY,Reyes,Bolivia,-14.30958006,-67.37000696
RIB,Riberalta,Bolivia,-10.98301308,-66.10000696
SBL,Yacuma,Bolivia,-13.766667,-65.583333
SJB,San Joaquin,Bolivia,-13.083333,-64.8
SJV,San Javier,Bolivia,-16.28961424,-62.50001998
SNG,San Ignacio De Velasco,Bolivia,-16.333333,-60.816667
SNM,San Ignacio De M,Bolivia,-14.866667,-65.583333
SRB,Santa Rosa,Bolivia,-27.86952757,-54.4599681
SRD,San Ramon,Bolivia,-13.28959064,-64.70998845
SRE,Sucre,Bolivia,-19.04097085,-65.25951563
SRJ,Capitan G Q Guardia,Bolivia,-14.816667,-66.833333
SRZ,Santa Cruz,Bolivia,-17.8,-63.166667
TDD,Trinidad,Bolivia,-14.8,-64.9
TJA,Tarija,Bolivia,-21.51668537,-64.749986
UYU,Uyuni,Bolivia,-20.46000568,-66.82998824
VAH,Vallegrande,Bolivia,-18.48958331,-64.10999923
VLM,Villamontes,Bolivia,-21.24956989,-63.50001062
VVI,Santa Cruz,Bolivia,-17.644722,-63.135278
BON,Bonaire,"Bonaire, Saint Eustatius and Saba",12.131111,-68.268611
EUX,St Eustatius,"Bonaire, Saint Eustatius and Saba",17.5,-62.966667
SAB,Saba,"Bonaire, Saint Eustatius and Saba",17.583333,-63.333333
BNX,Banja Luka,Bosnia and Herzegovina,44.78040489,17.17997432
OMO,Mostar,Bosnia And Herzegovina,43.35049217,17.82003861
SJJ,Sarajevo,Bosnia and Herzegovina,43.8500224,18.38300167
TZL,Tuzla,Bosnia and Herzegovina,44.5504706,18.6800378
BBK,Kasane,Botswana,-17.80957314,25.15003048
FRW,Francistown,Botswana,-21.17003986,27.50001623
GBE,Gaborone,Botswana,-24.64631346,25.91194779
GNZ,Ghanzi,Botswana,-21.69961994,21.63996049
HUK,Hukuntsi,Botswana,-23.983333,21.75
JWA,Jwaneng,Botswana,-25.05,25.283333
KHW,Khwai River Lodge,Botswana,-19.133333,23.833333
LOQ,Lobatse,Botswana,-25.2196118,25.68002397
MUB,Maun,Botswana,-19.98959511,23.42000688
ORP,Orapa,Botswana,-21.133333,25.65
PKW,Selebi-Phikwe,Botswana,-22.883333,26.916667
SVT,Savuti,Botswana,-18.616667,24.066667
SWX,Shakawe,Botswana,-18.383333,21.833333
